Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS19_5yr_B02011001,ACS19_5yr_B02011001s,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s,PCT_ACS19_5yr_B02018002,PCT_ACS19_5yr_B02018003,PCT_ACS19_5yr_B02018004,PCT_ACS19_5yr_B02018005,PCT_ACS19_5yr_B02018006,PCT_ACS19_5yr_B02018007,PCT_ACS19_5yr_B02018008,PCT_ACS19_5yr_B02018009,PCT_ACS19_5yr_B02018010,PCT_ACS19_5yr_B02018011,PCT_ACS19_5yr_B02018012,PCT_ACS19_5yr_B02018013,PCT_ACS19_5yr_B02018014,PCT_ACS19_5yr_B02018015,PCT_ACS19_5yr_B02018016,PCT_ACS19_5yr_B02018017,PCT_ACS19_5yr_B02018018,PCT_ACS19_5yr_B02018019,PCT_ACS19_5yr_B02018020,PCT_ACS19_5yr_B02018021,PCT_ACS19_5yr_B02018022,PCT_ACS19_5yr_B02018023,PCT_ACS19_5yr_B02018024
"US","01000US","United States","United States","us","010","00","ACSSF","0000001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21408058,15453.33,22191093,4318046,188473,27159,182254,322063,4993935,4014408,308518,119956,1477579,1859653,260521,33997,25064,167938,13472,515246,58608,204113,312871,2086017,8479,692723,20716.97,13921.82,3557.576,1507.879,3966.061,4055.758,17488.48,15032.73,3623.03,2679.394,11138.18,8509.091,4071.515,1266.061,1152.727,3623.03,713.9394,6709.697,1887.273,3296.97,3481.212,10310.3,581.2121,6981.818,19.46,0.85,0.12,0.82,1.45,22.5,18.09,1.39,0.54,6.66,8.38,1.17,0.15,0.11,0.76,0.06,2.32,0.26,0.92,1.41,9.4,0.04,3.12
